"X7_CAMPO","X7_SEQUENC","X7_REGRA","X7_CDOMIN","X7_TIPO","X7_SEEK","X7_ALIAS","X7_ORDEM","X7_CHAVE","X7_CONDIC","X7_PROPRI"
"JBL_CODDIS","008","JA5->JA5_DESCSA","JBL_DSALA","P","S","JA5","1","xFilial(""JA5"")+JBO->JBO_CODLOC+JBO->JBO_CODPRE+JBO->JBO_ANDAR+JBO->JBO_CODSAL","","S"
"JBL_CODDIS","009","JAE->JAE_CARGA","JBL_CARGA","P","S","JAE","1","xFilial(""JAE"")+M->JBL_CODDIS","","S"
"JBL_CODDIS","010","JAS->JAS_DATA1","JBL_DATA1","P","S","JAS","2","XFilial(""JAS"")+M->JBK_CODCUR+M->JBK_PERLET+M->JBL_CODDIS","","S"
"JBL_CODDIS","011","JAS->JAS_DATA2","JBL_DATA2","P","S","JAS","2","XFilial(""JAS"")+M->JBK_CODCUR+M->JBK_PERLET+M->JBL_CODDIS","","S"
"JBL_CODHOR","001","JBD->JBD_HORA1","JBL_HORA1","P","","","0","","","S"
"JBL_CODHOR","002","Eval({|| AC180HorL(JBD->JBD_HORA1,JBD->JBD_HORA2),JBD->JBD_HORA2})","JBL_HORA2","P","","","0","","","S"
"JBL_CODLOC","001","JA3->JA3_DESLOC","JBL_DLOCAL","P","S","JA3","1","XFilial(""JA3"")+M->JBL_CODLOC","","S"
"JBL_CODLOC","002","JA5->JA5_CODPRE","JBL_CODPRE","P","N","","0","","","S"
"JBL_CODLOC","003","JA4->JA4_DESPRE","JBL_DPREDI","P","S","JA4","1","xFilial(""JA4"")+M->JBL_CODLOC+M->JBL_CODPRE","","S"
"JBL_CODLOC","004","JA5->JA5_ANDAR","JBL_ANDAR","P","N","","0","","","S"
"JBL_CODLOC","005","Eval({||A180HorLoc(,,JA5->JA5_CODSAL),JA5->JA5_CODSAL})","JBL_CODSAL","P","N","","0","","","S"
"JBL_CODLOC","006","JA5->JA5_DESCSA","JBL_DSALA","P","S","JA5","1","xFilial(""JA5"")+M->JBL_CODLOC+M->JBL_CODPRE+M->JBL_ANDAR+M->JBL_CODSAL","","S"
"JBL_CODPRE","001","JA4->JA4_DESPRE","JBL_DPREDI","P","S","JA4","1","xFilial(""JA4"")+M->JBL_CODLOC+M->JBL_CODPRE","","S"
"JBL_MATPR2","001","SRA->RA_NOME","JBL_NOME2","P","S","SRA","1","xFilial(""SRA"")+M->JBL_MATPR2","","S"
"JBL_MATPR3","001","SRA->RA_NOME","JBL_NOME3","P","S","SRA","1","xFilial(""SRA"")+M->JBL_MATPR3","","S"
"JBL_MATPR4","001","SRA->RA_NOME","JBL_NOME4","P","S","SRA","1","xFilial(""SRA"")+M->JBL_MATPR4","","S"
"JBL_MATPR5","001","SRA->RA_NOME","JBL_NOME5","P","S","SRA","1","xFilial(""SRA"")+M->JBL_MATPR5","","S"
"JBL_MATPR6","001","SRA->RA_NOME","JBL_NOME6","P","S","SRA","1","xFilial(""SRA"")+M->JBL_MATPR6","","S"
"JBL_MATPR7","001","SRA->RA_NOME","JBL_NOME7","P","S","SRA","1","xFilial(""SRA"")+M->JBL_MATPR7","","S"
"JBL_MATPR8","001","SRA->RA_NOME","JBL_NOME8","P","S","SRA","1","xFilial(""SRA"")+M->JBL_MATPR8","","S"
"JBL_MATPRF","001","SRA->RA_NOME","JBL_NOME","P","S","SRA","1","xFilial(""SRA"")+M->JBL_MATPRF","","S"
"JBL_MATPRF","002","SRA->RA_CODTIT","JBL_CODTIT","P","S","SRA","1","xFilial(""SRA"")+M->JBL_MATPRF","","S"
"JBL_MATPRF","003","Tabela(""FF"",SRA->RA_CODTIT,.F.)","JBL_DTITUL","P","S","SRA","1","xFilial(""SRA"")+M->JBL_MATPRF","","S"
"JBN_CODCUR","001","JAH->JAH_DESC","JBN_DESC","P","S","JAH","1","xFilial(""JAH"")+M->JBN_CODCUR","","S"
"JBN_CODCUR","002","Posicione(""JAR"",1,xFilial(""JAR"")+M->JBN_CODCUR,""JAR_ANOLET"")","JBN_ANOLET","P","N","","0","","","S"
"JBN_CODCUR","003","JAH->JAH_TURNO","JBN_TURNO","P","N","","0","","","S"
"JBN_CODCUR","004","Tabela(""F5"",JAH->JAH_TURNO,.F.)","JBN_DTURNO","P","N","","0","","","S"
"JBN_HABILI","001","Posicione(""JAR"",1,xFilial(""JAR"")+M->JBN_CODCUR+M->JBN_PERLET+M->JBN_HABILI,""JAR_ANOLET"")","JBN_ANOLET","P","N","","0","","","S"
"JBN_HABILI","002","Posicione(""JDK"",1,xFilial(""JDK"")+M->JBN_HABILI,""JDK_DESC"")","JBN_DHABIL","P","N","","0","","","S"
"JBN_HABILI","003","Posicione(""JAR"",1,xFilial(""JAR"")+M->JBN_CODCUR+M->JBN_PERLET+M->JBN_HABILI,""JAR_DPERLE"")","JBN_DPERLE","P","N","","0","","","S"
"JBN_PERLET","001","Posicione(""JAR"",1,xFilial(""JAR"")+M->JBN_CODCUR+M->JBN_PERLET+AllTrim(M->JBN_HABILI),""JAR_ANOLET"")","JBN_ANOLET","P","N","","0","","","S"
"JBN_PERLET","002","Posicione(""JAR"",1,xFilial(""JAR"")+M->JBN_CODCUR+M->JBN_PERLET+AllTrim(M->JBN_HABILI),""JAR_DPERLE"")","JBN_DPERLE","P","N","","0","","","S"
"JBO_CODLOC","001","JA3->JA3_DESLOC","JBO_DLOCAL","P","S","JA3","1","xFilial(""JA3"")+M->JBO_CODLOC","","S"
"JBO_CODLOC","002","GDFieldGet(""JBO_LUGAR"") - GDFieldGet(""JBO_OCUPAD"") - GDFieldGet(""JBO_QTDRES"")","JBO_LIVRE","P","","","0","","","S"
"JBO_CODPRE","001","JA4->JA4_DESPRE","JBO_DPREDI","P","S","JA4","1","xFilial(""JA4"")+M->JBO_CODLOC+M->JBO_CODPRE","","S"
"JBO_CODSAL","001","JA5->JA5_DESCSA","JBO_DSALA","P","S","JA5","1","xFilial('JA5')+M->JBO_CODLOC+M->JBO_CODPRE+M->JBO_ANDAR+GDFieldGet('JBO_CODSAL')","","S"
"JBO_CODSAL","002","JA5->JA5_LUGAR","JBO_LUGAR","P","N","","0","","","S"
"JBO_LUGAR","001","GDFieldGet(""JBO_LUGAR"") - GDFieldGet(""JBO_OCUPAD"") - GDFieldGet(""JBO_QTDRES"")","JBO_LIVRE","P","","","0","","","S"
"JBR_CODAVA","001","JBQ->JBQ_DESC","JBR_DAVALI","P","S","JBQ","3","xFilial(""JBQ"")+M->JBR_CODCUR+M->JBR_PERLET+M->JBR_HABILI+M->JBR_CODAVA","","S"
"JBR_CODAVA","002","JBQ->JBQ_TIPO","JBR_TIPO","P","N","","0","","","S"
"JBR_CODAVA","003",""" ""","JBR_CODDIS","P","N","","0","","","S"
"JBR_CODAVA","004",""" ""","JBR_DDISCI","P","N","","0","","","S"
"JBR_CODAVA","005",""" ""","JBR_MATPRF","P","N","","0","","","S"
"JBR_CODAVA","006",""" ""","JBR_NOME","P","N","","0","","","S"
"JBR_CODCUR","001","JAH->JAH_DESC","JBR_DCURSO","P","S","JAH","1","xFilial(""JAH"")+M->JBR_CODCUR","","S"
"JBR_CODCUR","002","Tabela(""F5"",JAH->JAH_TURNO,.F.)","JBR_DTURNO","P","S","JAH","1","xFilial(""JAH"")+M->JBR_CODCUR","","S"
"JBR_CODDIS","001","JAE->JAE_DESC","JBR_DDISCI","P","S","JAE","1","xFilial(""JAE"")+M->JBR_CODDIS","","S"
"JBR_CODDIS","002","JBL->JBL_MATPRF","JBR_MATPRF","P","N","","0","","","S"
"JBR_CODDIS","003","SRA->RA_NOME","JBR_NOME","P","S","SRA","1","xFilial(""SRA"")+M->JBR_MATPRF","","S"
"JBR_HABILI","001","JDK->JDK_DESC","JBR_DHABIL","P","S","JDK","1","xFilial(""JDK"")+M->JBR_HABILI","","S"
"JBS_CONCEI","001","JDF->JDF_NOTAPO","JBS_NOTA","P","S","JDF","1","xFilial(""JDF"")+cEqvCon+M->JBS_CONCEI","","S"
"JBT_CODCUR","001","JAF->JAF_DESC","JBT_DCURSO","P","S","JAF","1","xFilial(""JAF"")+M->JBT_CODCUR","","S"
"JBU_NUMRA","001","JA2->JA2_NOME","JBU_NOMEAL","P","S","JA2","1","xFilial(""JA2"")+M->JBU_NUMRA","","S"
"JBU_TIPO","001","Tabela(""FA"",M->JBU_TIPO)","JBU_DTIPO","P","N","","0","","","S"
"JBV_TIPO","001","Tabela(""F9"",M->JBV_TIPO)","JBV_DTIPO","P","N","","0","","","S"
"JBW_MATPRF","001","SRA->RA_NOME","JBW_NOME","P","S","SRA","1","xFilial(""SRA"")+M->JBW_MATPRF","","S"
"JC5_CURSO","001","JAH->JAH_DESC","JC5_DCURSO","P","S","JAH","1","xFilial(""JAH"")+M->JC5_CURSO","","S"
"JC5_CURSO","002","AC240PMax( GDFieldGet(""JC5_TIPBOL""), M->JC5_CURSO, M->JA2_NUMRA )","JC5_PERMAX","P","N","","0","","","S"
"JC5_TIPBOL","001","JC4->JC4_DESC","JC5_DTIPBO","P","S","JC4","1","xFilial(""JC4"")+M->JC5_TIPBOL","","S"
"JC5_TIPBOL","002","AC240PMax( M->JC5_TIPBOL, GDFieldGet(""JC5_CURSO""), M->JA2_NUMRA )","JC5_PERMAX","P","N","","0","","","S"
"JC5_TIPBOL","003","AC240PMax( M->JC5_TIPBOL, GDFieldGet(""JC5_CURSO""), M->JA2_NUMRA )","JC5_PERBOL","P","N","","0","","","S"
"JC6_CODCUR","001","JAH->JAH_DESC","JC6_DCURSO","P","S","JAH","1","xFilial(""JAH"")+M->JC6_CODCUR","","S"
"JC6_DOC","001","Tabela(""F0"",M->JC6_DOC,.F.)","JC6_DDOC","P","N","","0","","","S"
"JC8_CURSO","001","JAF->JAF_DESC","JC8_DCURSO","P","S","JAF","1","xFilial(""JAF"")+M->JC8_CURSO","","S"
"JC8_DISC1","001","JAE->JAE_DESC","JC8_DESC1","P","S","JAE","1","xFilial(""JAE"")+M->JC8_DISC1","","S"
"JC8_DISC2","001","JAE->JAE_DESC","JC8_DESC2","P","S","JAE","1","xFilial(""JAE"")+M->JC8_DISC2","","S"
"JCF_CURSO","001","JAF->JAF_DESC","JCF_DCURSO","P","S","JAF","6","xFilial(""JAF"")+""1""+M->JCF_CURSO","","S"
"JCF_UNIDAD","001","JA3->JA3_DESLOC","JCF_DUNID","P","S","JA3","1","xFilial(""JA3"")+M->JCF_UNIDAD","","S"
"JCG_CODAVA","001","JBQ->JBQ_DESC","JCG_DCODAV","P","S","JBQ","3","xFilial(""JBQ"")+M->JCG_CODCUR+M->JCG_PERLET+M->JCG_HABILI+M->JCG_CODAVA","","S"
"JCG_CODCUR","001","JAH->JAH_DESC","JCG_DCURSO","P","N","","0","","","S"
"JCG_DISCIP","001","JAE->JAE_DESC","JCG_DDISCI","P","N","","0","","","S"
"JCG_HABILI","001","JDK->JDK_DESC","JCG_DHABIL","P","S","JDK","1","xFilial(""JDK"")+M->JCG_HABILI","","S"
"JCI_VERBA","001","SRV->RV_TIPO","JCI_HORVAL","P","S","SRV","1","xFilial(""SRV"")+M->JCI_VERBA","","S"
"JCJ_COD","001","JCI->JCI_DESC","JCJ_DESPRO","P","S","JCI","1","xFilial(""JCI"")+M->JCJ_COD","","S"
"JCJ_COD","002","0","JCJ_HORAS","P","N","","0","","U_AC620G01() == ""V""","S"
"JCJ_COD","003","""1""","JCJ_TIPO","P","N","","0","","U_ac620G01() == ""V""","S"
"JCJ_CURSO","001","JAF->JAF_DESC","JCJ_DCURSO","P","S","JAF","1","xFilial(""JAF"")+M->JCJ_CURSO","","S"
"JCJ_CURSO","002","JAF->JAF_VERSAO","JCJ_VERSAO","P","N","","0","","","S"
"JCJ_CURSO","003","JAF->JAF_CCUSTO","JCJ_CCUSTO","P","N","","0","","","S"
"JCJ_MATPRF","001","SRA->RA_NOME","JCJ_NOME","P","S","SRA","1","xFilial(""SRA"")+M->JCJ_MATPRF","","S"
"JCJ_TIPO","001","U_AC620HS()","JCJ_HORAS","P","N","","0","","M->JCJ_TIPO == ""2""","S"
"JCJ_UNIDAD","001","JA3->JA3_DESLOC","JCJ_DUNID","P","S","JA3","1","xFilial(""JA3"")+M->JCJ_UNIDAD","","S"
"JCL_CEP","001","JC2->JC2_LOGRAD","JCL_ENDER","P","N","","0","","","S"
"JCL_CEP","002","JC2->JC2_BAIRRO","JCL_BAIRRO","P","N","","0","","","S"
"JCL_CEP","003","JC2->JC2_CIDADE","JCL_CIDADE","P","N","","0","","","S"
"JCL_CEP","004","JC2->JC2_ESTADO","JCL_ESTADO","P","N","","0","","","S"
"JCM_CODCID","001","TMR->TMR_DOENCA","JCM_DCID","P","S","TMR","1","xFilial(""TMR"")+M->JCM_CODCID","","S"
"JCR_CEP","001","JC2->JC2_LOGRAD","JCR_END","P","N","","0","","","S"
"JCR_CEP","002","JC2->JC2_BAIRRO","JCR_BAIRRO","P","N","","0","","","S"
"JCR_CEP","003","JC2->JC2_CIDADE","JCR_CIDADE","P","N","","0","","","S"
"JCR_CEP","004","JC2->JC2_ESTADO","JCR_EST","P","N","","0","","","S"
"JCR_CEP","005","JC2->JC2_LOGRAD","JCR_ENDCOB","P","N","","0","","","S"
"JCR_CEP","006","JC2->JC2_BAIRRO","JCR_BAICOB","P","N","","0","","","S"
"JCR_CEP","007","JC2->JC2_CIDADE","JCR_CIDCOB","P","N","","0","","","S"
"JCR_CEP","008","JC2->JC2_ESTADO","JCR_ESTCOB","P","N","","0","","","S"
"JCR_CEP","009","M->JCR_CEP","JCR_CEPCOB","P","N","","0","","","S"
"JCR_CEPCOB","001","JC2->JC2_LOGRAD","JCR_ENDCOB","P","N","","0","","","S"
"JCR_CEPCOB","002","JC2->JC2_BAIRRO","JCR_BAICOB","P","N","","0","","","S"
"JCR_CEPCOB","003","JC2->JC2_CIDADE","JCR_CIDCOB","P","N","","0","","","S"
"JCR_CEPCOB","004","JC2->JC2_ESTADO","JCR_ESTCOB","P","N","","0","","","S"
"JCR_CEPPRF","001","JC2->JC2_LOGRAD","JCR_ENDPRF","P","N","","0","","","S"
"JCR_CEPPRF","002","JC2->JC2_BAIRRO","JCR_BAIPRF","P","N","","0","","","S"
"JCR_CEPPRF","003","JC2->JC2_CIDADE","JCR_CIDPRF","P","N","","0","","","S"
"JCR_CEPPRF","004","JC2->JC2_ESTADO","JCR_ESTPRF","P","N","","0","","","S"
"JCR_COMPLE","001","M->JCR_COMPLE","JCR_COMCOB","P","N","","0","","","S"
"JCR_ENTIDA","001","JCL->JCL_NOME","JCR_DENTID","P","S","JCL","1","xFilial(""JCL"")+M->JCR_ENTIDA","","S"
"JCR_INSTIT","001","JCL->JCL_NOME","JCR_DINSTI","P","S","JCL","1","xFilial(""JCL"")+M->JCR_INSTIT","","S"
"JCR_NUMEND","001","M->JCR_NUMEND","JCR_NUMCOB","P","N","","0","","","S"
"JCT_SITUAC","001","Tabela(""F3"", M->JCT_SITUAC, .F.)","JCT_DSITUA","P","N","","0","","","S"
"JCT_SITUAC","002","0","JCT_MEDFIM","P","N","","0","","M->JCT_SITUAC<>""003""","S"
"JCT_SITUAC","003",""" ""","JCT_MEDCON","P","N","","0","","M->JCT_SITUAC<>""003""","S"
"JCT_SITUAC","004",""" ""","JCT_DESMCO","P","N","","0","","M->JCT_SITUAC<>""003""","S"
"JCT_SITUAC","005",""" ""","JCT_CODINS","P","N","","0","","M->JCT_SITUAC<>""003""","S"
"JCT_SITUAC","006",""" ""","JCT_NOMINS","P","N","","0","","M->JCT_SITUAC<>""003""","S"
"JCT_SITUAC","007",""" ""","JCT_ANOINS","P","N","","0","","M->JCT_SITUAC<>""003""","S"
"JCU_USUA","001","ACDescUsu(""JCU_USUA"")","JCU_NOME","P","N","","0","","","S"
"JCV_MATPRF","001","SRA->RA_NOME","JBL_NOME","P","S","SRA","1","xFilial(""SRA"")+M->JCV_MATPRF","","S"
"JD2_ANDAR","001","Eval({|| AC180HorL(,,JA5->JA5_CODSAL),JA5->JA5_CODSAL})","JD2_CODSAL","P","N","","0","","","S"
"JD2_ANDAR","002","JA5->JA5_DESCSA","JD2_DSALA","P","S","JA5","1","xFilial(""JA5"")+M->JD2_CODLOC+M->JD2_CODPRE+M->JD2_ANDAR+M->JD2_CODSAL","","S"
"JD2_CODDIS","001","JAE->JAE_DESC","JD2_DDISCI","P","S","JAE","1","xFilial(""JAE"")+M->JD2_CODDIS","","S"
"JD2_CODDIS","002","JBO->JBO_CODLOC","JD2_CODLOC","P","S","JBO","1","xFilial(""JBO"")+M->JBK_CODCUR+M->JBK_PERLET+M->JBK_HABILI+M->JBK_TURMA","","S"
"JD2_CODDIS","003","JA3->JA3_DESLOC","JD2_DLOCAL","P","S","JA3","1","XFilial(""JA3"")+JBO->JBO_CODLOC","","S"
"JD2_CODDIS","004","JBO->JBO_CODPRE","JD2_CODPRE","P","N","","0","","","S"
"JD2_CODDIS","005","JA4->JA4_DESPRE","JD2_DPREDI","P","S","JA4","1","xFilial(""JA4"")+JBO->JBO_CODLOC+JBO->JBO_CODPRE","","S"
"JD2_CODDIS","006","JBO->JBO_ANDAR","JD2_ANDAR","P","N","","0","","","S"
"JD2_CODDIS","007","JBO->JBO_CODSAL","JD2_CODSAL","P","N","","0","","","S"
"JD2_CODDIS","008","JA5->JA5_DESCSA","JD2_DSALA","P","S","JA5","1","xFilial(""JA5"")+JBO->JBO_CODLOC+JBO->JBO_CODPRE+JBO->JBO_ANDAR+JBO->JBO_CODSAL","","S"
"JD2_CODHOR","001","JBD->JBD_HORA1","JD2_HORA1","P","","","0","","","S"
"JD2_CODHOR","002","JBD->JBD_HORA2","JD2_HORA2","P","","","0","","","S"
"JD2_CODLOC","001","JA3->JA3_DESLOC","JD2_DLOCAL","P","S","JA3","1","XFilial(""JA3"")+M->JD2_CODLOC","","S"
"JD2_CODLOC","002","JA5->JA5_CODPRE","JD2_CODPRE","P","N","","0","","","S"
"JD2_CODLOC","003","JA4->JA4_DESPRE","JD2_DPREDI","P","S","JA4","1","xFilial(""JA4"")+M->JD2_CODLOC+M->JD2_CODPRE","","S"
"JD2_CODLOC","004","JA5->JA5_ANDAR","JD2_ANDAR","P","N","","0","","","S"
"JD2_CODLOC","005","JA5->JA5_DESCSA","JD2_DSALA","P","S","JA5","1","xFilial(""JA5"")+M->JD2_CODLOC+M->JD2_CODPRE+M->JD2_ANDAR+M->JD2_CODSAL","","S"
"JD2_CODPRE","001","JA4->JA4_DESPRE","JD2_DPREDI","P","S","JA4","1","xFilial(""JA4"")+M->JD2_CODLOC+M->JD2_CODPRE","","S"
"JD2_MATPR2","001","SRA->RA_NOME","JD2_NOME2","P","S","SRA","1","xFilial(""SRA"")+M->JD2_MATPR2","","S"
"JD2_MATPR3","001","SRA->RA_NOME","JD2_NOME3","P","S","SRA","1","xFilial(""SRA"")+M->JD2_MATPR3","","S"
"JD2_MATPR4","001","SRA->RA_NOME","JD2_NOME4","P","S","SRA","1","xFilial(""SRA"")+M->JD2_MATPR4","","S"
"JD2_MATPR5","001","SRA->RA_NOME","JD2_NOME5","P","S","SRA","1","xFilial(""SRA"")+M->JD2_MATPR5","","S"
"JD2_MATPR6","001","SRA->RA_NOME","JD2_NOME6","P","S","SRA","1","xFilial(""SRA"")+M->JD2_MATPR6","","S"
"JD2_MATPR7","001","SRA->RA_NOME","JD2_NOME7","P","S","SRA","1","xFilial(""SRA"")+M->JD2_MATPR7","","S"
"JD2_MATPR8","001","SRA->RA_NOME","JD2_NOME8","P","S","SRA","1","xFilial(""SRA"")+M->JD2_MATPR8","","S"
"JD2_MATPRF","001","SRA->RA_NOME","JD2_NOME","P","S","SRA","1","xFilial(""SRA"")+M->JD2_MATPRF","","S"
"JD2_MATPRF","002","SRA->RA_CODTIT","JD2_CODTIT","P","S","SRA","1","xFilial(""SRA"")+M->JD2_MATPRF","","S"
"JD2_MATPRF","003","Tabela(""FF"",SRA->RA_CODTIT,.F.)","JD2_DTITUL","P","S","SRA","1","xFilial(""SRA"")+M->JD2_MATPRF","","S"
"JD3_TURNO","001","TABELA(""F5"",M->JD3_TURNO)","JD3_DTURNO","P","N","","0","","","S"
"JD9_CODAVA","001","JBQ->JBQ_DESC","JD9_DCODAV","P","S","JBQ","3","xFilial(""JBQ"")+M->JD9_CODCUR+M->JD9_PERLET+M->JD9_HABILI+M->JD9_CODAVA","","S"
"JD9_CODCUR","001","JAH->JAH_DESC","JD9_DCURSO","P","S","JAH","1","xFilial(""JAH"")+M->JD9_CODCUR","","S"
"JD9_CODDIS","001","JAE->JAE_DESC","JD9_DDISCI","P","S","JAE","1","xFilial(""JAE"")+M->JD9_CODDIS","","S"
"JD9_CODDIS","002","JBL->JBL_MATPRF","JD9_MATPRF","P","S","JBL","1","xFilial(""JBL"")+M->JD9_CODCUR+M->JD9_PERLET+M->JD9_TURMA+M->JD9_CODDIS","","S"
"JD9_CODDIS","003","SRA->RA_NOME","JD9_NOME","P","S","SRA","1","xFilial(""SRA"")+M->JD9_MATPRF","","S"
"JD9_HABILI","001","JDK->JDK_DESC","JD9_DHABIL","P","S","JDK","1","xFilial(""JDK"")+M->JD9_HABILI","","S"
"JD9_MATPRF","001","SRA->RA_NOME","JD9_NOME","P","S","SRA","1","xFilial(""SRA"")+M->JD9_MATPRF","","S"
"JDB_ATIVID","001","JDA->JDA_DESC","JDB_DATIVI","P","S","JDA","1","xFilial(""JDA"")+M->(JDB_CODCUR+JDB_PERLET+JDB_HABILI+JDB_TURMA+JDB_CODDIS+JDB_CODAVA+JDB_ATIVID)","","S"
"JDB_CODAVA","001","JBQ->JBQ_DESC","JDB_DCODAV","P","S","JBQ","3","xFilial(""JBQ"")+M->JDB_CODCUR+M->JDB_PERLET+M->JDB_HABILI+M->JDB_CODAVA","","S"
"JDB_CODAVA","002","JBQ->JBQ_TIPO","JDB_TIPAVA","P","S","JBQ","3","xFilial(""JBQ"")+M->JDB_CODCUR+M->JDB_PERLET+M->JDB_HABILI+M->JDB_CODAVA","","S"
"JDB_CODCUR","001","JAH->JAH_DESC","JDB_DCURSO","P","S","JAH","1","xFilial(""JAH"")+M->JDB_CODCUR","","S"
"JDB_CODDIS","001","JAE->JAE_DESC","JDB_DDISCI","P","S","JAE","1","xFilial(""JAE"")+M->JDB_CODDIS","","S"
"JDB_HABILI","001","JDK->JDK_DESC","JDB_DHABIL","P","S","JDK","1","xFilial(""JDK"")+M->JDB_HABILI","","S"
"JDC_CONCEI","001","JDF->JDF_NOTAPO","JDC_NOTA","P","S","JDF","1","xFilial(""JDF"")+cEqvCon+M->JDC_CONCEI","","S"
"JDC_NUMRA","001","JA2->JA2_NOME","JDC_NOMALU","P","S","JA2","1","xFilial(""JA2"")+M->JDC_NUMRA","","S"
"JDD_CURSO","001","JAF->JAF_DESC","JDD_DCURSO","P","S","JDD","1","xFilial(""JAF"")+M->JDD_CURSO","","S"
"JDD_TURNO","001","X5Descri()","JDD_DTURNO","P","S","SX5","1","xFilial(""SX5"")+""F5""+M->JDD_TURNO","","S"
"JDD_UNIDAD","001","JA3->JA3_DESLOC","JDD_DUNID","P","S","JA3","1","xFilial(""JA3"")+M->JDD_UNIDAD","","S"
"JDK_FORMAC","001","Tabela(""FX"", M->JDK_FORMAC, .F.)","JDK_DFORMA","P","N","","0","","","S"
"JDN_CCUSTO","001","SI3->I3_DESC","JDN_DCUSTO","P","S","SI3","1","xFilial(""SI3"")+M->JDN_CCUSTO","","S"
"JDN_MATPRF","001","ACNomeProf(M->JDN_MATPRF)","JDN_NOME","P","N","","0","","","S"
"JDS_CODCOO","001","SRA->RA_NOME","JDS_COORDE","P","S","SRA","1","xFilial(""SRA"")+M->JDS_CODCOO","","S"
"JGL_AREA","001","JAG->JAG_DESC","JGL_DAREA","P","S","JAG","1","xFilial(""JAG"")+M->JGL_AREA","","S"
"JGL_CURSO","001","JAF->JAF_DESC","JGL_DCURSO","P","S","JAF","6","xFilial(""JAF"")+""1""+M->JGL_CURSO","","S"
"JGL_CURSO","002","If(JAF->(!Found()),""001"",JAF->JAF_VERSAO)","JGL_VERSAO","P","S","JAF","6","xFilial(""JAF"")+""1""+M->JGL_CURSO","","S"
"JGL_NUMRA","001","JA2->JA2_NOME","JGL_NOMALU","P","S","JA2","1","xFilial(""JA2"")+M->JGL_NUMRA","","S"
"JGL_REGIME","001","Tabela(""FI"", M->JGL_REGIME, .F.)","JGL_DREGIM","P","N","","0","","","S"
"JGL_TURNO","001","Tabela(""F5"",M->JGL_TURNO,.F.)","JGL_DTURNO","P","N","","0","","","S"
"JGL_UNIDAD","001","JA3->JA3_DESLOC","JGL_DUNID","P","S","JA3","1","xFilial(""JA3"")+M->JGL_UNIDAD","","S"
"JGM_CODDIS","001","JAE->JAE_DESC","JGM_DDISCI","P","S","JAE","1","xFilial(""JAE"")+GDFieldGet(""JGM_CODDIS"")","","S"
"JGM_DATA1","001","If(!Empty(M->JGM_DATA1),Str(Year(M->JGM_DATA1), 4),"""")","JGM_ANOLET","P","N","","0","","","S"
"JGM_HABILI","001","JDK->JDK_DESC","JGM_DHABIL","P","S","JDK","1","xFilial(""JDK"")+GDFieldGet(""JGM_HABILI"")","","S"
"JGM_SITDIS","001","X5Descri()","JGM_DSITDI","P","S","SX5","1","xFilial(""SX5"")+""F3""+M->JGM_SITDIS","","S"
"JGM_TIPCUR","001","Tabela(""FC"", M->JGM_TIPCUR, .F.)","JGM_DTIPCU","P","S","SX5","1","xFilial(""SX5"")+""FC""+M->JGM_TIPCUR","","S"
"JM0_AREA","001","Posicione(""JAG"",1,xFilial(""JAG"")+M->JM0_AREA,""JAG->JAG_DESC"")","JM0_ARDESC","P","N","","0","","","S"
"JM0_ASSUNT","001","Posicione(""JMH"",1,xFilial(""JMH"")+M->JM0_ASSUNT,""JMH->JMH_DESCRI"")","JM0_ASDESC","P","N","","0","","","S"
"JM0_ASSUNT","002","Posicione(""JMH"",1,xFilial(""JMH"")+M->JM0_ASSUNT,""JMH->JMH_CLASS"")","JM0_CLASS","P","N","","0","","","S"
"JM0_COLEC","001","Posicione(""JM8"",1,xFilial(""JM8"")+M->JM0_COLEC,""JM8->JM8_DESCRI"")","JM0_CODESC","P","N","","0","","","S"
"JM0_GRUPO","001","Posicione(""JM6"",1,xFilial(""JM6"")+M->JM0_GRUPO,""JM6->JM6_DESCRI"")","JM0_GRDESC","P","N","","0","","","S"
"JM0_IDIOMA","001","Tabela(""ID"",M->JM0_IDIOMA,.F.)","JM0_IDIDES","P","N","","0","","","S"
"JM0_LOCAL","001","Posicione(""JM9"",1,xFilial(""JM9"")+M->JM0_LOCAL,""JM9->JM9_DESCRI"")","JM0_LCDESC","P","N","","0","","","S"
"JM0_PAIS","001","Posicione(""SYA"",1,xFilial(""SYA"")+M->JM0_PAIS,""SYA->YA_DESCR"")","JM0_PAISDE","P","N","","0","","","S"
"JM0_TPPUBL","001","Posicione(""JM2"",1,xFilial(""JM0"")+M->JM0_TPPUBL,""JM2->JM2_DESCRI"")","JM0_TPDESC","P","N","","0","","","S"
"JM1_VOLUME","001","Posicione(""JMC"",1,xFilial(""JMC"")+M->JM1_VOLUME,""JMC->JMC_DESCRI"")","JM1_VOLDES","P","N","","0","","","S"
"JM2_ALIAS","001","Posicione(""SX2"",1,M->JM2_ALIAS,""X2NOME()"")","JM2_DESCRI","P","N","","0","","","S"
"JM2_CHAVE","001","Posicione(""SIX"",1,M->JM2_ALIAS+M->JM2_CHAVE,""SIX->CHAVE"")","JM2_CHADES","P","N","","0","","","S"
"JM2_CHPUBL","001","Posicione(""SIX"",1,M->JM2_ALIAS+M->JM2_CHPUBL,""SIX->CHAVE"")","JM2_CHPDES","P","N","","0","","","S"
